Time,Cum_GASINJ,Cum_GASPROD,Cum_OILPROD,Inlet_Pres
398.2,251769,234002,23.71,256.1
398.3,251819,234035,23.63,256.2
398.4,251859,234083,23.99,256.2
398.5,251909,234144,23.64,256.1
398.6,251949,234191,23.66,256.1
398.7,251995,234216,23.77,256.2
398.8,252037,234192,23.41,256.1
398.9,252082,234289,23.79,256.1
399,252129,234332,23.63,256.1
399.1,252180,234395,23.89,256.1
399.2,252219,234410,23.71,256.1
399.3,252267,234478,23.57,256.1
399.4,252313,234503,23.76,256.1
399.5,252360,234511,23.47,256.1
399.6,252399,234610,23.63,256.1
399.7,252441,234642,23.54,256.2
399.8,252484,234677,23.75,256.2
399.9,252538,234684,23.83,256.2
400,252582,234775,23.8,256.1
400.1,252631,234808,23.9,256.1
400.2,252672,234848,23.56,256.1
400.3,252717,234864,23.74,256.1
400.4,252756,234889,23.79,256.2
400.5,252805,234980,23.43,256.2
400.6,252846,235013,23.74,256.2
400.7,252892,235077,23.62,256.1
400.8,252942,235144,24,256.1
400.9,252984,235137,23.85,256.1
401,253035,235166,23.64,256.1
401.1,253077,235209,23.71,256.1
401.2,253129,235240,23.95,256.1
401.3,253171,235283,23.59,256.1
401.4,253218,235326,23.51,256.1
401.5,253254,235408,23.77,256.1
401.6,253297,235417,24.05,256.2
401.7,253336,235497,23.72,256.1
401.8,253387,235521,23.5,256.1
401.9,253432,235563,23.58,256.1
402,253482,235611,23.7,256.1
402.1,253530,235629,23.54,256.1
402.2,253573,235693,23.74,256.1
402.3,253615,235751,23.59,256.1
402.4,253659,235768,23.61,256.1
402.5,253704,235841,23.72,256.1
402.6,253750,235848,23.53,256.2
402.7,253798,235899,23.82,256.1
402.8,253843,236004,23.74,256.1
402.9,253889,236029,23.8,256.1
403,253926,236021,23.8,256.1
403.1,253968,236064,23.59,256.2
403.2,254021,236144,23.73,256.1
403.3,254065,236137,23.64,256.1
403.4,254110,236220,23.66,256.1
403.5,254158,236250,23.66,256.1
403.6,254200,236325,23.38,256.1
403.7,254246,236350,23.58,256.1
403.8,254290,236375,23.76,256.1
403.9,254335,236425,23.67,256.1
404,254384,236474,23.56,256.1
404.1,254431,236458,23.8,256.1
404.2,254473,236524,23.89,256.1
404.3,254518,236597,23.39,256.1
404.4,254565,236620,23.52,256.1
404.5,254608,236668,23.67,256.1
404.6,254652,236705,23.73,256.2
404.7,254701,236751,23.74,256.1
404.8,254740,236794,23.71,256.1
404.9,254787,236817,23.82,256.1
405,254828,236869,24.04,256.1
405.1,254875,236917,23.76,256.1
405.2,254923,236965,23.78,256.1
405.3,254962,237015,23.78,256.2
405.4,255014,237056,23.67,256.1
405.5,255048,237113,23.47,256.1
405.6,255100,237145,23.69,256.1
405.7,255145,237189,23.68,256.2
405.8,255191,237214,23.75,256.2
405.9,255235,237277,23.7,256.2
406,255274,237294,23.59,256.1
406.1,255319,237385,23.84,256.1
406.2,255364,237417,23.85,256.2
406.3,255409,237469,23.75,256.2
406.4,255456,237468,23.68,256.2
406.5,255498,237542,23.9,256.2
406.6,255547,237622,23.87,256.2
406.7,255589,237589,23.79,256.2
406.8,255640,237664,23.83,256.1
406.9,255692,237714,23.59,256.1
407,255737,237746,23.72,256.1
407.1,255781,237776,23.82,256.1
407.2,255818,237845,23.78,256.1
407.3,255863,237861,23.96,256.1
407.4,255911,237861,23.9,256.1
407.5,255955,237910,23.4,256.2
407.6,255998,237961,23.86,256.1
407.7,256047,238026,23.93,256.1
407.8,256091,238073,23.8,256.1
407.9,256136,238125,23.45,256.1
408,256184,238188,23.66,256.1
408.1,256227,238214,23.98,256.1
408.2,256267,238222,23.64,256.1
408.3,256315,238299,23.79,256.1
408.4,256354,238353,23.68,256.1
408.5,256409,238369,24.23,256.1
408.6,256455,238394,23.64,256.1
408.7,256501,238471,23.74,256.1
408.8,256542,238475,23.92,256.1
408.9,256589,238543,24.03,256.1
409,256632,238559,23.75,256.1
409.1,256677,238652,23.69,256.2
409.2,256719,238691,23.59,256.1
409.3,256760,238715,23.6,256.1
409.4,256811,238800,23.57,256.1
409.5,256858,238783,23.9,256.1
409.6,256899,238853,23.82,256.1
409.7,256942,238907,23.79,256.1
409.8,256985,238955,23.85,256.1
409.9,257030,239004,23.75,256.2
410,257077,238994,23.82,256.2
410.1,257123,239086,23.54,256.1
410.2,257173,239029,23.69,256.1
410.3,257213,239152,23.67,256.1
410.4,257266,239151,23.97,256.1
410.5,257298,239218,23.72,256.1
410.6,257348,239292,23.79,256.1
410.7,257392,239283,23.61,256.2
410.8,257438,239331,23.68,256.1
410.9,257485,239392,23.71,256.1
411,257535,239447,23.82,256.1
411.1,257577,239440,23.42,256.1
411.2,257622,239520,23.71,256.1
411.3,257662,239547,23.59,256.1
411.4,257707,239621,23.92,256.1
411.5,257752,239654,23.9,256.1
411.6,257804,239711,23.6,256.1
411.7,257848,239720,23.83,256.1
411.8,257892,239777,23.77,256
411.9,257937,239824,23.82,256.1
412,257981,239869,23.82,256.1
412.1,258030,239876,23.96,256
412.2,258076,239916,23.6,256.1
412.3,258122,239925,23.71,256.1
412.4,258165,240016,23.75,256.1
412.5,258203,240065,23.76,256.1
412.6,258247,240121,23.64,256.1
412.7,258288,240181,24.04,256.1
412.8,258336,240181,23.79,256.1
412.9,258382,240231,23.73,256.1
413,258429,240285,23.73,256.1
413.1,258478,240328,23.78,256.1
413.2,258525,240344,23.6,256.1
413.3,258568,240425,23.62,256.1
413.4,258612,240451,23.81,256.1
413.5,258661,240475,23.9,256.1
413.6,258704,240557,23.76,256.1
413.7,258747,240574,23.94,256.1
413.8,258789,240649,23.66,256.1
413.9,258835,240623,23.87,256.2
414,258877,240698,23.67,256.1
414.1,258925,240706,23.66,256.1
414.2,258967,240770,23.66,256.2
414.3,259013,240812,24.08,256.1
414.4,259057,240862,23.67,256.2
414.5,259108,240910,23.88,256.1
414.6,259155,240977,23.99,256
414.7,259200,240993,23.59,256.1
414.8,259244,241042,23.65,256.1
414.9,259291,241050,23.91,256.1
415,259331,241142,23.78,256.1
415.1,259370,241166,23.93,256.1
415.2,259417,241182,23.81,256.2
415.3,259463,241230,23.77,256.1
415.4,259513,241292,23.7,256.1
415.5,259551,241331,23.78,256.1
415.6,259603,241354,23.9,256.1
415.7,259639,241420,23.66,256.2
415.8,259683,241462,23.87,256.2
415.9,259734,241536,23.87,256.2
416,259774,241568,23.45,256.1
416.1,259825,241576,23.79,256.2
416.2,259870,241652,23.63,256.1
416.3,259914,241675,23.74,256.1
416.4,259960,241706,23.74,256.1
416.5,260009,241774,23.91,256.1
416.6,260052,241805,23.81,256.1
416.7,260097,241822,23.76,256.1
416.8,260141,241887,23.77,256.1
416.9,260186,241939,23.7,256.1
417,260225,241962,23.9,256.1
417.1,260270,241994,23.93,256.2
417.2,260319,242079,23.77,256.1
417.3,260364,242135,23.69,256.1
417.4,260414,242135,23.92,256.1
417.5,260456,242192,23.8,256.1
417.6,260494,242200,23.62,256.1
417.7,260541,242283,23.85,256.2
417.8,260589,242315,23.86,256.1
417.9,260632,242357,23.67,256.1
418,260677,242415,23.81,256.1
418.1,260724,242462,23.7,256.1
418.2,260775,242488,23.88,256.1
418.3,260819,242520,23.88,256.1
418.4,260858,242547,23.83,256.1
418.5,260902,242571,23.69,256.1
418.6,260949,242637,23.79,256.1
418.7,260990,242700,23.98,256.1
418.8,261039,242728,23.58,256.1
418.9,261087,242775,23.73,256.1
419,261127,242825,23.94,256.1
419.1,261172,242884,23.41,256.2
419.2,261217,242916,24.08,256.1
419.3,261263,242948,23.73,256.1
419.4,261309,242980,23.83,256.2
419.5,261354,243023,23.8,256.1
419.6,261398,243056,23.7,256.1
419.7,261450,243119,23.89,256.1
419.8,261487,243163,23.64,256.1
419.9,261529,243189,23.7,256.2
420,261577,243261,23.78,256.2
420.1,261626,243294,23.69,256.1
420.2,261670,243317,23.69,256.1
420.3,261718,243346,24.07,256.1
420.4,261761,243402,23.81,256.1
420.5,261807,243433,23.77,256.1
420.6,261849,243490,23.86,256.1
420.7,261890,243525,23.55,256.1
420.8,261938,243574,23.93,256.2
420.9,261983,243599,24.05,256.1
421,262032,243689,23.86,256.1
421.1,262071,243722,23.62,256.1
421.2,262116,243745,23.92,256.1
421.3,262162,243802,23.9,256.1
421.4,262208,243869,23.65,256.2
421.5,262247,243877,23.72,256.1
421.6,262300,243966,23.61,256.1
421.7,262346,243942,24.04,256.1
421.8,262388,244025,23.45,256.1
421.9,262438,244075,23.89,256.1
422,262477,244114,23.8,256.1
422.1,262523,244149,23.78,256.1
422.2,262564,244173,23.8,256.2
422.3,262608,244214,24.07,256.2
422.4,262659,244287,24,256.1
422.5,262695,244336,23.83,256.2
422.6,262744,244370,23.67,256.2
422.7,262794,244395,24.18,256.1
422.8,262840,244453,24.07,256.1
422.9,262884,244501,23.67,256.1
423,262931,244533,23.81,256.1
423.1,262971,244551,23.83,256.1
423.2,263018,244617,23.96,256.1
423.3,263063,244633,23.89,256.2
423.4,263105,244681,23.77,256.2
423.5,263151,244757,23.84,256.1
423.6,263197,244755,23.76,256.2
423.7,263248,244815,23.96,256.1
423.8,263289,244887,24.01,256.1
423.9,263332,244895,23.62,256.1
424,263377,244945,23.83,256.1
424.1,263421,244995,23.88,256.1
424.2,263460,245035,23.94,256.1
424.3,263512,245059,23.97,256.1
424.4,263556,245110,23.82,256.2
424.5,263605,245183,23.58,256.1
424.6,263652,245167,23.69,256.1
424.7,263696,245250,23.86,256.1
424.8,263743,245314,23.86,256.1
424.9,263783,245323,23.93,256.1
425,263827,245356,23.88,256.1
425.1,263868,245372,23.87,256.1
425.2,263915,245455,24,256.1
425.3,263961,245511,24.12,256.1
425.4,264006,245543,24.05,256.1
425.5,264055,245571,23.85,256.1
425.6,264098,245594,23.65,256.1
425.7,264141,245684,24.02,256.1
425.8,264190,245698,23.86,256.1
425.9,264233,245759,24.08,256.1
426,264280,245799,23.83,256.2
426.1,264325,245783,23.8,256.1
426.2,264366,245874,23.45,256.2
426.3,264415,245923,23.86,256.1
426.4,264457,245988,23.7,256.1
426.5,264508,246005,23.71,256.1
426.6,264548,246054,23.82,256.1
426.7,264596,246086,23.72,256.1
426.8,264640,246128,23.4,256.1
426.9,264682,246184,23.8,256.1
427,264728,246213,23.79,256.1
427.1,264768,246245,23.65,256.1
427.2,264817,246301,23.63,256.1
427.3,264866,246359,24.06,256.1
427.4,264911,246400,23.87,256.1
427.5,264953,246439,23.59,256.1
427.6,264998,246479,23.93,256.1
427.7,265039,246523,23.73,256.2
427.8,265087,246588,23.76,256.2
427.9,265133,246589,23.84,256.2
428,265174,246654,23.67,256.1
428.1,265223,246712,23.94,256.1
428.2,265269,246728,23.96,256.1
428.3,265315,246761,23.68,256.1
428.4,265360,246825,23.78,256.1
428.5,265404,246836,24.04,256.1
428.6,265453,246924,23.99,256.1
428.7,265498,246956,23.99,256.1
428.8,265538,246957,23.63,256.1
428.9,265581,247025,23.95,256.1
429,265625,247073,23.66,256.1
429.1,265674,247121,23.96,256.1
429.2,265721,247171,23.85,256.1
429.3,265765,247238,23.87,256.1
429.4,265809,247244,23.83,256.2
429.5,265853,247244,23.97,256.1
429.6,265902,247345,24.01,256.2
429.7,265947,247359,23.91,256.1
429.8,265991,247432,23.9,256.1
429.9,266034,247449,23.94,256.1
430,266079,247475,24,256.1
430.1,266125,247540,23.66,256.1
430.2,266168,247588,23.73,256.1
430.3,266216,247605,23.83,256.1
430.4,266265,247647,23.9,256.1
430.5,266305,247705,23.57,256.2
430.6,266346,247753,23.73,256.1
430.7,266390,247789,23.92,256.2
430.8,266437,247828,23.96,256.2
430.9,266484,247870,23.99,256.1
431,266530,247934,23.82,256.1
431.1,266576,247958,23.99,256.1
431.2,266615,248001,23.69,256.1
431.3,266660,248074,23.67,256.2
431.4,266707,248117,23.81,256.2
431.5,266755,248156,23.76,256.1
431.6,266799,248187,23.96,256.1
431.7,266849,248221,23.94,256.1
431.8,266892,248280,23.76,256.1
431.9,266933,248290,23.46,256.1
432,266983,248346,23.65,256.1
432.1,267026,248384,23.87,256.1
432.2,267067,248430,23.73,256.1
432.3,267114,248485,23.62,256.1
432.4,267160,248511,24.04,256.1
432.5,267205,248593,23.86,256.1
432.6,267252,248617,24.08,256.1
432.7,267296,248624,23.89,256.1
432.8,267336,248681,23.7,256.1
432.9,267387,248706,24.09,256.1
433,267431,248782,23.63,256.1
433.1,267471,248823,23.53,256.1
433.2,267518,248878,23.86,256.2
433.3,267562,248880,23.92,256.2
433.4,267604,248970,23.52,256.1
433.5,267656,248978,23.88,256.1
433.6,267702,249070,24,256.1
433.7,267742,249095,24.02,256.1
433.8,267789,249142,23.65,256.2
433.9,267830,249134,23.75,256.1
434,267875,249217,23.82,256.2
434.1,267920,249274,23.67,256.1
434.2,267971,249250,23.83,256.1
434.3,268016,249297,23.85,256.1
434.4,268060,249389,23.72,256.1
434.5,268101,249462,23.81,256.1
434.6,268147,249471,23.82,256.1
434.7,268193,249487,23.91,256.1
434.8,268238,249555,23.71,256.1
434.9,268284,249609,23.92,256.1
435,268333,249636,23.93,256.1
435.1,268375,249666,23.83,256.1
435.2,268424,249703,23.75,256.1
435.3,268462,249735,23.84,256.1
435.4,268510,249782,23.86,256.1
435.5,268553,249840,23.64,256.1
435.6,268600,249898,23.68,256.1
435.7,268644,249988,23.84,256.1
435.8,268689,249972,23.85,256.1
435.9,268734,250022,23.91,256.1
436,268780,250040,23.54,256.1
436.1,268827,250118,24,256.1
436.2,268869,250128,23.7,256.1
436.3,268913,250186,23.71,256.1
436.4,268959,250252,23.94,256.1
436.5,269003,250292,24.25,256.1
436.6,269049,250299,23.98,256.1
436.7,269093,250384,23.68,256.1
436.8,269139,250392,23.56,256.1
436.9,269186,250465,23.69,256.1
437,269233,250491,23.96,256.1
437.1,269275,250481,24.01,256.1
437.2,269317,250571,23.95,256.1
437.3,269365,250596,23.78,256.2
437.4,269408,250663,23.75,256.1
437.5,269456,250680,23.97,256.1
437.6,269499,250711,23.59,256.1
437.7,269541,250811,23.83,256.1
437.8,269590,250868,24.15,256.1
437.9,269633,250835,23.85,256.1
438,269678,250901,23.91,256.1
438.1,269722,250968,24.05,256.1
438.2,269768,250975,23.73,256.1
438.3,269813,251049,23.74,256.1
438.4,269860,251089,24.03,256.1
438.5,269906,251124,23.8,256.1
438.6,269951,251139,23.89,256.1
438.7,269994,251197,23.72,256.1
438.8,270039,251230,23.87,256.1
438.9,270083,251269,23.84,256.1
439,270126,251330,23.79,256.1
439.1,270171,251370,23.7,256.1
439.2,270219,251370,23.79,256.1
439.3,270264,251418,23.96,256.1
439.4,270307,251501,23.98,256.1
439.5,270356,251557,23.72,256.1
439.6,270396,251573,23.78,256.1
439.7,270439,251649,23.97,256.2
439.8,270490,251632,23.75,256.1
439.9,270536,251705,23.9,256.1
440,270578,251746,23.95,256.1
