Time,Cum. Inj. Water,Cum Prod Water,Cum. Oil Prod. ,Cum. Inj CO2,Cum. Prod Gas,Pressure
(hrs),(rml),ml,(sep_ml),(rml),(std.cc),atm
34.063,428.221,-0.531,321.678,0.000,33705.638,296.393
34.080,428.430,-0.531,321.762,0.000,33739.693,296.352
34.096,428.641,-0.501,321.953,0.000,33739.918,296.474
34.113,428.847,-0.501,321.868,0.000,33759.633,296.352
34.130,429.057,-0.481,322.096,0.000,33775.820,296.474
34.146,429.267,-0.442,322.514,0.000,33785.185,296.230
34.163,429.477,-0.561,322.029,0.000,33807.485,296.352
34.180,429.686,-0.501,322.600,0.000,33829.539,296.189
34.196,429.897,-0.471,323.094,0.000,33838.402,296.393
34.213,430.106,-0.521,322.480,0.000,33867.735,296.393
34.230,430.317,-0.521,322.613,0.000,33897.687,296.311
34.246,430.526,-0.511,323.325,0.000,33882.857,296.311
34.263,430.736,-0.481,323.089,0.000,33923.645,296.393
34.280,430.945,-0.481,323.171,0.000,33916.867,296.474
34.296,431.156,-0.491,323.543,0.000,33907.050,296.189
34.313,431.365,-0.521,323.707,0.000,33938.807,296.311
34.330,431.571,-0.452,323.272,0.000,33987.552,296.393
34.346,431.782,-0.442,323.964,0.000,34017.712,296.311
34.363,431.991,-0.412,323.849,0.000,34028.618,296.311
34.380,432.201,-0.452,324.600,0.000,34051.960,296.311
34.396,432.411,-0.471,324.256,0.000,34074.045,296.433
34.413,432.621,-0.501,324.678,0.000,34078.064,296.311
34.430,432.830,-0.471,325.091,0.000,34065.816,296.270
34.446,433.040,-0.481,324.996,0.000,34104.101,296.311
34.463,433.249,-0.481,325.130,0.000,34129.356,296.352
34.480,433.460,-0.541,325.100,0.000,34154.976,296.393
34.496,433.669,-0.551,325.912,0.000,34160.525,296.311
34.513,433.876,-0.501,325.488,0.000,34160.550,296.433
34.530,434.086,-0.491,325.850,0.000,34187.873,296.393
34.546,434.296,-0.581,326.822,0.000,34216.752,296.352
34.563,434.506,-0.511,326.168,0.000,34199.695,296.433
34.580,434.715,-0.541,326.092,0.000,34217.222,296.352
34.596,434.925,-0.491,325.985,0.000,34291.678,296.311
34.613,435.135,-0.711,326.690,0.000,34535.927,296.270
34.630,435.345,-0.501,326.804,0.000,34940.294,296.270
34.646,435.554,-0.720,327.154,0.000,34326.645,296.270
34.663,435.764,-0.651,327.278,0.000,34314.185,296.556
34.680,435.974,-0.521,328.059,0.000,34342.923,296.230
34.696,436.184,-0.541,328.242,0.000,34361.279,296.352
34.713,436.393,-0.541,328.376,0.000,34354.743,296.393
34.730,436.603,-0.461,328.057,0.000,34378.524,296.311
34.746,436.812,-0.511,328.371,0.000,34395.960,296.393
34.763,437.021,-0.412,328.026,0.000,34435.348,296.352
34.780,437.232,-0.481,328.319,0.000,34473.731,296.393
34.796,437.441,-0.471,328.502,0.000,34458.353,296.270
34.813,437.648,-0.501,328.257,0.000,34490.882,296.230
34.830,437.857,-0.501,329.248,0.000,34476.391,296.311
34.846,438.067,-0.471,329.072,0.000,34521.863,296.189
34.863,438.277,-0.471,328.816,0.000,34576.407,296.311
34.880,438.487,-0.461,329.409,0.000,34560.009,296.352
34.896,438.696,-0.481,329.722,0.000,34562.493,296.189
34.913,438.907,-0.471,330.125,0.000,34540.044,296.352
34.930,439.116,-0.471,330.259,0.000,34607.704,296.189
34.946,439.327,-0.452,330.173,0.000,34610.413,296.270
34.963,439.536,-0.481,330.389,0.000,34619.863,296.352
34.980,439.745,-0.511,330.547,0.000,34642.211,296.393
34.996,439.955,-0.432,330.750,0.000,34657.992,296.352
35.013,440.165,-0.481,330.685,0.000,34683.029,296.311
35.030,440.375,-0.481,330.917,0.000,34694.074,296.311
35.046,440.581,-0.452,330.942,0.000,34731.822,296.311
35.063,440.791,-0.481,330.865,0.000,34721.234,296.311
35.080,441.001,-0.452,331.129,0.000,34731.088,296.393
35.096,441.211,-0.471,331.652,0.000,34756.286,296.352
35.113,441.421,-0.501,331.735,0.000,34766.109,296.352
35.130,441.631,-0.511,331.919,0.000,34787.142,296.148
35.146,441.841,-0.432,332.272,0.000,34804.279,296.352
35.163,442.051,-0.481,331.795,0.000,34844.013,296.270
35.180,442.260,-0.481,331.928,0.000,34844.243,296.352
35.196,442.470,-0.481,331.902,0.000,34859.611,296.148
35.213,442.679,-0.452,332.913,0.000,34897.019,296.474
35.230,442.888,-0.461,332.542,0.000,34871.599,296.230
35.246,443.095,-0.461,332.901,0.000,34900.799,296.311
35.263,443.304,-0.432,333.180,0.000,34951.435,296.311
35.280,443.515,-0.491,332.859,0.000,34934.583,296.393
35.296,443.724,-0.422,333.780,0.000,34976.494,296.230
35.313,443.934,-0.452,333.835,0.000,35000.601,296.352
35.330,444.143,-0.461,332.990,0.000,34998.135,296.352
35.346,444.353,-0.481,333.632,0.000,34999.083,296.230
35.363,444.563,-0.452,333.965,0.000,35011.580,296.230
35.380,444.773,-0.412,333.959,0.000,35053.083,296.270
35.396,444.982,-0.422,334.352,0.000,35062.560,296.352
35.413,445.191,-0.491,334.714,0.000,35077.620,296.474
35.430,445.402,-0.491,334.848,0.000,35108.747,296.352
35.446,445.611,-0.471,334.692,0.000,35124.618,296.393
35.463,445.821,-0.392,334.896,0.000,35114.022,296.311
35.480,446.030,-0.481,335.647,0.000,35157.645,296.270
35.496,446.240,-0.432,335.171,0.000,35190.321,296.230
35.513,446.450,-0.432,334.895,0.000,35178.244,296.352
35.530,446.660,-0.442,335.307,0.000,35191.019,296.393
35.546,446.869,-0.442,335.661,0.000,35224.312,296.311
35.563,447.079,-0.412,335.784,0.000,35200.314,296.393
35.580,447.285,-0.442,335.499,0.000,35246.321,296.270
35.596,447.496,-0.432,336.510,0.000,35254.039,296.270
35.613,447.705,-0.432,335.706,0.000,35264.810,296.311
35.630,447.914,-0.402,336.597,0.000,35290.123,296.352
35.646,448.124,-0.402,337.110,0.000,35296.075,296.433
35.663,448.334,-0.402,337.244,0.000,35342.765,296.433
35.680,448.544,-0.382,336.679,0.000,35358.010,296.393
35.696,448.754,-0.442,337.172,0.000,35396.802,296.270
35.713,448.964,-0.452,337.405,0.000,35364.595,296.270
35.730,449.173,-0.392,337.509,0.000,35394.682,296.352
35.746,449.384,-0.412,337.461,0.000,35421.295,296.433
35.763,449.593,-0.452,337.404,0.000,35399.549,296.352
35.780,449.800,-0.452,338.454,0.000,35441.330,296.270
35.796,450.009,-0.372,338.050,0.000,35456.796,296.433
35.813,450.220,-0.402,338.472,0.000,35483.586,296.393
35.830,450.429,-0.382,338.461,0.000,35506.252,296.230
35.846,450.638,-0.382,338.710,0.000,35501.902,296.393
35.863,450.849,-0.422,338.175,0.000,35547.279,296.393
35.880,451.058,-0.491,339.136,0.000,35548.815,296.311
35.896,451.268,-0.471,339.279,0.000,35553.419,296.311
35.913,451.477,-0.471,339.412,0.000,35592.659,296.311
35.930,451.687,-0.481,339.407,0.000,35597.849,296.270
35.946,451.897,-0.432,339.212,0.000,35611.062,296.311
35.963,452.106,-0.382,340.123,0.000,35633.034,296.433
35.980,452.316,-0.432,339.579,0.000,35665.191,296.352
35.996,452.526,-0.471,339.562,0.000,35706.343,296.270
36.013,452.735,-0.352,339.415,0.000,35685.714,296.148
36.030,452.945,-0.442,340.156,0.000,35742.908,296.311
36.046,453.155,-0.402,339.692,0.000,35722.428,296.433
36.063,453.361,-0.452,340.104,0.000,35752.292,296.311
36.080,453.571,-0.382,340.447,0.000,35773.052,296.311
36.096,453.780,-0.402,340.181,0.000,35774.800,296.270
36.113,453.990,-0.422,340.944,0.000,35783.556,296.270
36.130,454.200,-0.432,341.266,0.000,35775.534,296.352
36.146,454.410,-0.432,341.400,0.000,35781.389,296.352
36.163,454.619,-0.432,341.404,0.000,35836.775,296.270
36.180,454.830,-0.442,341.119,0.000,35832.629,296.311
36.196,455.039,-0.402,341.581,0.000,35861.859,296.393
36.213,455.250,-0.362,341.424,0.000,35883.285,296.270
36.230,455.459,-0.442,341.488,0.000,35892.306,296.352
36.246,455.669,-0.402,342.056,0.000,35938.191,296.433
36.263,455.875,-0.432,342.782,0.000,35959.327,296.433
36.280,456.085,-0.402,342.267,0.000,35949.505,296.393
36.296,456.296,-0.412,342.840,0.000,35945.988,296.230
36.313,456.506,-0.382,342.435,0.000,36000.835,296.230
36.330,456.716,-0.461,343.038,0.000,36002.460,296.352
36.346,456.925,-0.432,342.921,0.000,36030.293,296.474
36.363,457.133,-0.392,343.093,0.000,36050.008,296.352
36.380,457.343,-0.392,343.227,0.000,36053.837,296.393
36.396,457.553,-0.442,343.355,0.000,36091.746,296.311
36.413,457.763,-0.471,343.734,0.000,36103.772,296.148
36.430,457.973,-0.412,343.459,0.000,36113.786,296.311
36.446,458.183,-0.422,343.432,0.000,36141.616,296.311
36.463,458.393,-0.392,343.365,0.000,36120.730,296.393
36.480,458.602,-0.392,343.834,0.000,36153.266,296.270
36.496,458.812,-0.471,343.711,0.000,36181.625,296.311
36.513,459.018,-0.432,344.732,0.000,36185.239,296.311
36.530,459.228,-0.402,344.487,0.000,36226.149,296.311
36.546,459.439,-0.491,344.641,0.000,36229.624,296.433
36.563,459.648,-0.422,344.994,0.000,36263.637,296.393
36.580,459.858,-0.432,345.098,0.000,36272.609,296.311
36.596,460.067,-0.461,344.612,0.000,36285.555,296.270
36.613,460.278,-0.442,344.866,0.000,36306.721,296.352
36.630,460.487,-0.412,345.817,0.000,36291.687,296.311
36.646,460.697,-0.442,345.502,0.000,36357.597,296.352
36.663,460.907,-0.442,346.054,0.000,36350.167,296.433
36.680,461.117,-0.432,345.968,0.000,36378.526,296.393
36.696,461.326,-0.432,346.099,0.000,36369.829,296.270
36.713,461.537,-0.452,345.953,0.000,36397.777,296.270
36.730,461.742,-0.372,346.277,0.000,36399.967,296.270
36.746,461.951,-0.372,345.931,0.000,36436.848,296.270
36.763,462.162,-0.452,346.783,0.000,36448.162,296.270
36.780,462.371,-0.372,346.817,0.000,36479.522,296.352
36.796,462.581,-0.432,346.861,0.000,36472.167,296.270
36.813,462.790,-0.432,347.194,0.000,36487.738,296.352
36.830,463.000,-0.392,347.418,0.000,36494.140,296.393
36.846,463.209,-0.432,347.461,0.000,36527.418,296.352
36.863,463.420,-0.422,347.933,0.000,36554.704,296.311
36.880,463.629,-0.422,347.838,0.000,36543.792,296.433
36.896,463.840,-0.452,348.240,0.000,36586.908,296.352
36.913,464.049,-0.382,348.003,0.000,36602.935,296.230
36.930,464.260,-0.382,348.136,0.000,36617.731,296.352
36.946,464.469,-0.412,349.018,0.000,36626.536,296.393
36.963,464.679,-0.432,348.353,0.000,36642.624,296.352
36.980,464.885,-0.471,348.497,0.000,36676.369,296.311
36.996,465.094,-0.442,349.348,0.000,36670.967,296.352
37.013,465.304,-0.452,349.362,0.000,36683.503,296.270
37.030,465.514,-0.452,349.146,0.000,36717.329,296.311
37.046,465.724,-0.501,349.476,0.000,36747.116,296.311
37.063,465.933,-0.432,349.064,0.000,36742.499,296.230
37.080,466.143,-0.402,349.428,0.000,36752.616,296.433
37.096,466.353,-0.412,350.089,0.000,36777.560,296.474
37.113,466.563,-0.432,349.924,0.000,36797.938,296.433
37.130,466.772,-0.392,350.057,0.000,36841.958,296.270
37.146,466.982,-0.422,350.510,0.000,36818.987,296.352
37.163,467.191,-0.432,350.294,0.000,36839.372,296.108
37.180,467.402,-0.432,350.428,0.000,36873.762,296.148
37.196,467.611,-0.422,350.669,0.000,36897.443,296.230
37.213,467.820,-0.442,351.431,0.000,36903.476,296.352
37.230,468.030,-0.442,350.936,0.000,36929.783,296.270
37.246,468.240,-0.412,351.697,0.000,36917.805,296.230
37.263,468.447,-0.402,351.133,0.000,36991.034,296.311
37.280,468.656,-0.471,351.376,0.000,36952.761,296.352
37.296,468.867,-0.402,351.596,0.000,36999.857,296.311
37.313,469.076,-0.412,351.753,0.000,36995.977,296.352
37.330,469.286,-0.501,351.797,0.000,37009.615,296.352
37.346,469.495,-0.481,352.090,0.000,37004.544,296.270
37.363,469.705,-0.461,352.552,0.000,37085.032,296.311
37.380,469.915,-0.461,352.776,0.000,37086.209,296.311
37.396,470.125,-0.442,352.799,0.000,37057.098,296.189
37.413,470.334,-0.481,352.724,0.000,37089.108,296.433
37.430,470.543,-0.481,352.857,0.000,37134.890,296.433
37.446,470.754,-0.471,353.380,0.000,37129.918,296.270
37.463,470.963,-0.442,353.353,0.000,37175.304,296.393
37.480,471.173,-0.402,353.695,0.000,37146.076,296.230
37.496,471.383,-0.432,352.950,0.000,37205.572,296.393
37.513,471.593,-0.422,353.802,0.000,37202.384,296.393
37.530,471.799,-0.471,354.274,0.000,37197.478,296.230
37.546,472.009,-0.392,353.840,0.000,37209.616,296.230
37.563,472.218,-0.392,354.282,0.000,37258.251,296.311
37.580,472.429,-0.432,354.316,0.000,37271.764,296.270
37.596,472.638,-0.422,354.848,0.000,37297.198,296.230
37.613,472.847,-0.461,354.254,0.000,37327.735,296.311
37.630,473.058,-0.412,355.085,0.000,37295.273,296.230
37.646,473.267,-0.442,354.940,0.000,37342.016,296.311
37.663,473.477,-0.422,355.761,0.000,37352.570,296.230
37.680,473.686,-0.422,355.895,0.000,37361.349,296.311
37.696,473.896,-0.461,355.500,0.000,37402.597,296.311
37.713,474.106,-0.382,355.963,0.000,37392.089,296.352
37.730,474.317,-0.422,356.084,0.000,37404.692,296.352
37.746,474.526,-0.392,355.869,0.000,37433.416,296.230
37.763,474.733,-0.461,356.131,0.000,37467.192,296.393
37.780,474.942,-0.461,356.525,0.000,37475.953,296.393
37.796,475.152,-0.432,355.950,0.000,37480.056,296.270
37.813,475.362,-0.501,356.562,0.000,37483.289,296.189
37.830,475.572,-0.432,356.785,0.000,37538.591,296.189
37.846,475.781,-0.452,357.178,0.000,37534.464,296.352
37.863,475.990,-0.461,357.172,0.000,37536.939,296.433
37.880,476.201,-0.491,357.625,0.000,37588.906,296.433
37.896,476.410,-0.481,357.119,0.000,37590.371,296.352
37.913,476.621,-0.481,357.253,0.000,37583.389,296.148
37.930,476.830,-0.461,357.856,0.000,37623.581,296.433
37.946,477.041,-0.491,357.640,0.000,37644.222,296.393
37.963,477.250,-0.452,357.882,0.000,37667.444,296.270
37.980,477.457,-0.452,358.424,0.000,37675.744,296.311
37.996,477.666,-0.412,358.867,0.000,37677.336,296.393
38.013,477.877,-0.501,358.102,0.000,37701.664,296.311
38.030,478.086,-0.432,358.795,0.000,37707.181,296.270
38.046,478.296,-0.422,358.968,0.000,37736.674,296.270
38.063,478.505,-0.471,358.763,0.000,37770.467,296.311
38.080,478.714,-0.452,359.325,0.000,37790.320,296.393
38.096,478.924,-0.362,359.149,0.000,37808.228,296.393
38.113,479.134,-0.432,359.631,0.000,37834.456,296.393
38.130,479.344,-0.432,359.356,0.000,37816.736,296.433
38.146,479.553,-0.491,360.317,0.000,37831.984,296.311
38.163,479.763,-0.491,360.451,0.000,37858.098,296.270
38.180,479.972,-0.461,359.497,0.000,37875.770,296.311
38.196,480.183,-0.471,360.100,0.000,37898.022,296.311
38.213,480.392,-0.412,360.126,0.000,37932.057,296.393
38.230,480.603,-0.432,360.214,0.000,37929.694,296.474
38.246,480.812,-0.461,360.568,0.000,37951.364,296.311
38.263,481.022,-0.452,360.233,0.000,37989.284,296.311
38.280,481.228,-0.442,361.583,0.000,37976.965,296.311
38.296,481.437,-0.481,361.358,0.000,38020.954,296.311
38.313,481.648,-0.511,361.355,0.000,38013.142,296.311
38.330,481.857,-0.412,361.076,0.000,38027.874,296.311
38.346,482.067,-0.452,362.017,0.000,38053.478,296.352
38.363,482.276,-0.461,361.493,0.000,38068.662,296.311
38.380,482.487,-0.461,362.225,0.000,38059.081,296.148
38.396,482.696,-0.392,362.328,0.000,38081.631,296.311
38.413,482.906,-0.392,362.461,0.000,38146.544,296.230
38.430,483.115,-0.471,362.735,0.000,38160.228,296.352
38.446,483.326,-0.382,362.668,0.000,38133.449,296.311
38.463,483.535,-0.481,362.403,0.000,38172.067,296.352
38.480,483.745,-0.402,362.891,0.000,38166.939,296.474
38.496,483.954,-0.382,363.377,0.000,38209.862,296.311
38.513,484.164,-0.452,363.709,0.000,38219.006,296.230
38.530,484.374,-0.471,362.676,0.000,38236.102,296.230
38.546,484.580,-0.452,363.368,0.000,38249.032,296.352
38.563,484.790,-0.402,363.432,0.000,38272.592,296.148
38.580,484.999,-0.402,363.964,0.000,38287.916,296.433
38.596,485.210,-0.491,364.287,0.000,38295.398,296.270
38.613,485.419,-0.442,364.171,0.000,38319.769,296.311
38.630,485.629,-0.442,364.305,0.000,38366.602,296.393
38.646,485.839,-0.452,364.099,0.000,38352.853,296.311
38.663,486.049,-0.442,364.592,0.000,38338.814,296.230
38.680,486.259,-0.452,364.196,0.000,38373.494,296.270
38.696,486.469,-0.382,364.430,0.000,38406.559,296.352
38.713,486.678,-0.412,364.950,0.000,38429.040,296.352
38.730,486.888,-0.442,364.933,0.000,38446.769,296.393
38.746,487.097,-0.422,365.716,0.000,38457.276,296.311
38.763,487.304,-0.372,365.021,0.000,38487.513,296.352
38.780,487.514,-0.422,366.102,0.000,38496.915,296.270
38.796,487.724,-0.501,365.558,0.000,38517.469,296.270
38.813,487.934,-0.432,366.120,0.000,38510.033,296.189
38.830,488.144,-0.461,365.985,0.000,38556.743,296.352
38.846,488.354,-0.461,366.747,0.000,38561.296,296.270
38.863,488.563,-0.461,366.880,0.000,38579.019,296.311
38.880,488.773,-0.432,366.674,0.000,38592.936,296.352
38.896,488.982,-0.432,366.848,0.000,38593.924,296.311
38.913,489.192,-0.471,367.098,0.000,38637.972,296.311
38.930,489.402,-0.432,367.095,0.000,38642.215,296.270
38.946,489.612,-0.471,367.437,0.000,38659.116,296.189
38.963,489.821,-0.481,367.462,0.000,38653.099,296.311
38.980,490.031,-0.481,368.183,0.000,38703.398,296.311
38.996,490.241,-0.521,367.798,0.000,38720.620,296.393
39.013,490.451,-0.442,367.570,0.000,38706.770,296.433
39.030,490.660,-0.452,367.624,0.000,38741.638,296.270
39.046,490.869,-0.422,368.137,0.000,38749.727,296.393
39.063,491.079,-0.422,367.851,0.000,38763.359,296.433
39.080,491.288,-0.461,369.032,0.000,38780.276,296.352
39.096,491.495,-0.452,368.447,0.000,38810.596,296.433
39.113,491.704,-0.452,368.581,0.000,38818.142,296.311
39.130,491.915,-0.442,369.013,0.000,38838.212,296.270
39.146,492.124,-0.422,369.047,0.000,38848.358,296.311
39.163,492.334,-0.412,369.081,0.000,38891.731,296.230
39.180,492.543,-0.442,369.663,0.000,38898.189,296.352
39.196,492.754,-0.432,369.507,0.000,38916.161,296.270
39.213,492.963,-0.461,369.771,0.000,38912.327,296.230
39.230,493.172,-0.461,369.844,0.000,38933.652,296.189
39.246,493.383,-0.452,370.626,0.000,38931.510,296.230
39.263,493.592,-0.442,370.530,0.000,38971.717,296.352
39.280,493.802,-0.432,370.544,0.000,38976.772,296.108
39.296,494.012,-0.471,370.775,0.000,38995.419,296.189
39.313,494.222,-0.471,370.650,0.000,39014.888,296.230
39.330,494.428,-0.471,370.802,0.000,39047.249,296.311
39.346,494.638,-0.471,370.936,0.000,39067.963,296.270
39.363,494.848,-0.471,370.870,0.000,39094.136,296.393
39.380,495.058,-0.452,371.213,0.000,39096.067,296.189
39.396,495.267,-0.432,370.718,0.000,39115.941,296.189
39.413,495.477,-0.442,371.391,0.000,39143.426,296.311
39.430,495.687,-0.392,371.395,0.000,39156.098,296.270
39.446,495.896,-0.442,371.279,0.000,39186.521,296.270
39.463,496.106,-0.471,371.801,0.000,39197.855,296.311
39.480,496.316,-0.442,371.626,0.000,39178.768,296.270
39.496,496.526,-0.471,372.238,0.000,39226.523,296.270
39.513,496.735,-0.382,372.451,0.000,39208.220,296.148
39.530,496.945,-0.491,372.176,0.000,39259.723,296.230
39.546,497.155,-0.461,373.147,0.000,39257.597,296.352
39.563,497.362,-0.461,373.279,0.000,39259.391,296.270
39.580,497.572,-0.442,373.302,0.000,39313.553,296.352
39.596,497.782,-0.452,372.888,0.000,39312.863,296.311
39.613,497.991,-0.442,373.110,0.000,39341.688,296.230
39.630,498.201,-0.372,373.005,0.000,39343.627,296.311
39.646,498.411,-0.452,373.179,0.000,39328.063,296.352
39.663,498.620,-0.491,373.980,0.000,39387.156,296.352
39.680,498.830,-0.471,374.113,0.000,39411.516,296.270
39.696,499.040,-0.452,374.088,0.000,39433.474,296.352
39.713,499.250,-0.541,373.782,0.000,39427.307,296.352
39.730,499.460,-0.461,374.811,0.000,39458.303,296.352
39.746,499.670,-0.501,374.665,0.000,39445.598,296.433
39.763,499.879,-0.461,374.011,0.000,39487.778,296.189
39.780,500.086,-0.491,374.663,0.000,39490.957,296.311
39.796,500.296,-0.511,374.527,0.000,39524.094,296.352
39.813,500.506,-0.452,374.846,0.000,39523.817,296.230
39.830,500.715,-0.452,374.979,0.000,39555.855,296.393
39.846,500.925,-0.432,374.957,0.000,39585.325,296.311
39.863,501.135,-0.571,375.889,0.000,39581.731,296.230
39.880,501.345,-0.412,375.593,0.000,39588.330,296.311
39.896,501.554,-0.461,375.767,0.000,39605.086,296.311
39.913,501.763,-0.471,376.130,0.000,39619.831,296.108
39.930,501.973,-0.432,376.752,0.000,39668.986,296.352
39.946,502.182,-0.432,376.875,0.000,39676.001,296.393
39.963,502.393,-0.461,376.481,0.000,39697.416,296.230
39.980,502.602,-0.452,376.834,0.000,39713.704,296.311
